year,date,sanctuary,status,site,replicate,sampling.location,complexity,algal.cover,unsized,legal.unsized,sublegal.unsized,x25,x30,x35,x40,x45,x50,x55,x60,x65,x70,x75,x80,x85,x90,x95,x100,x105,x110,x115,x120,x125,x130,x135,x140,x145,x150
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,162,none,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,163,none,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,164,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,165,none,3,3,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,166,none,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,167,none,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,168,none,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,169,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,170,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,171,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,172,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,173,none,3,2,0,0,0,0,0,0,0,0,0,5,0,4,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,174,none,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,175,none,2,2,0,0,0,0,0,1,0,2,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,176,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,177,none,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,178,none,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,179,none,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,No-take,Mary Cove,180,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,Fished,Strickland Bay,271,none,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,Fished,Strickland Bay,272,none,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,Fished,Strickland Bay,273,none,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,Fished,Strickland Bay,274,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,Fished,Strickland Bay,275,none,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,Fished,Strickland Bay,276,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,Fished,Strickland Bay,277,none,2,2,0,0,0,0,0,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,Fished,Strickland Bay,278,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,Fished,Strickland Bay,279,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,Fished,Strickland Bay,280,none,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,281,none,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,282,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,283,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,284,none,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,285,none,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,286,none,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,287,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,288,none,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,289,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,290,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,291,none,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,292,none,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,293,none,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,294,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,295,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,296,none,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,297,none,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,298,none,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,299,none,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-27T00:00:00Z,Green Island,No-take,Green Island,300,none,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,181,none,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,182,none,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,183,none,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,184,none,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,185,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,186,none,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,187,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,188,none,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,189,none,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,190,none,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,191,none,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,192,none,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,193,none,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,194,none,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,195,none,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,196,none,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,197,none,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,198,none,3,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,199,none,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,200,none,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,201,none,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,202,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,203,none,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,204,none,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,205,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,206,none,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,207,none,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,208,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,209,none,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-25T00:00:00Z,Green Island,Fished,Strickland Bay,210,none,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,331,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,332,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,333,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,334,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,335,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,336,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,337,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,338,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,339,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,340,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,341,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,342,none,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,343,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,344,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,345,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,346,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,347,none,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,348,none,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,349,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,350,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,351,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,352,none,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,353,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,354,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,355,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,356,none,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,357,none,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,358,none,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,Fished,Fairbridge,359,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,301,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,302,none,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,303,none,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,304,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,305,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,306,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,307,none,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,308,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,309,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,310,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,311,none,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,312,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,313,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,314,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,315,none,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,316,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,317,none,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,318,none,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,319,none,3,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,320,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,321,none,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,322,none,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,323,none,1,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,324,none,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,325,none,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,326,none,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,327,none,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,328,none,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,329,none,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-01-28T00:00:00Z,Parker Point,No-take,Little Salmon,330,none,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
